departure, arrival, price, departure date, arrival date, transfer type, link
Rotterdam, Duesseldorf, 32.99, 2024-04-19T12:15:00+02:00, 2024-04-19T16:00:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Duesseldorf, 24.99, 2024-04-19T18:00:00+02:00, 2024-04-19T21:45:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Duesseldorf, 49.99, 2024-04-19T10:30:00+02:00, 2024-04-19T18:50:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Duesseldorf, 69.99, 2024-04-19T21:30:00+02:00, 2024-04-20T06:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Duesseldorf, 49.99, 2024-04-19T22:00:00+02:00, 2024-04-20T04:55:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Duesseldorf, 69.99, 2024-04-19T23:00:00+02:00, 2024-04-20T06:55:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Duesseldorf, 66.98, 2024-04-20T03:25:00+02:00, 2024-04-20T13:50:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Duesseldorf, 19.99, 2024-04-19T11:40:00+02:00, 2024-04-19T14:25:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Duesseldorf, 0, 2024-04-19T12:10:00+02:00, 2024-04-19T14:50:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Duesseldorf, 49.99, 2024-04-19T14:30:00+02:00, 2024-04-19T17:30:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Duesseldorf, 29.99, 2024-04-19T15:55:00+02:00, 2024-04-19T20:50:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Duesseldorf, 29.99, 2024-04-19T17:10:00+02:00, 2024-04-19T20:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Duesseldorf, 34.99, 2024-04-20T01:15:00+02:00, 2024-04-20T06:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Duesseldorf, 44.99, 2024-04-20T03:25:00+02:00, 2024-04-20T06:55:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40d911c7-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Moenchengladbach, 24.99, 2024-04-19T20:50:00+02:00, 2024-04-20T00:05:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Moenchengladbach, 49.98, 2024-04-19T16:15:00+02:00, 2024-04-19T23:35:00+02:00, direct#fast, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Moenchengladbach, 46.48, 2024-04-20T01:45:00+02:00, 2024-04-20T11:50:00+02:00, fast#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Moenchengladbach, 69.98, 2024-04-20T02:10:00+02:00, 2024-04-20T15:20:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Moenchengladbach, 25.99, 2024-04-19T12:15:00+02:00, 2024-04-19T15:20:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Rotterdam, Moenchengladbach, 16.99, 2024-04-19T18:00:00+02:00, 2024-04-19T21:05:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dee83e-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Moenchengladbach, 37.98, 2024-04-19T14:00:00+02:00, 2024-04-19T23:35:00+02:00, direct#fast, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Moenchengladbach, 37.98, 2024-04-19T14:45:00+02:00, 2024-04-19T23:35:00+02:00, direct#fast, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Moenchengladbach, 54.98, 2024-04-19T19:15:00+02:00, 2024-04-20T06:15:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Paris, Moenchengladbach, 59.99, 2024-04-19T23:00:00+02:00, 2024-04-20T06:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de8964-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Moenchengladbach, 19.99, 2024-04-19T20:55:00+02:00, 2024-04-19T23:35:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Brussel, Moenchengladbach, 24.99, 2024-04-20T03:25:00+02:00, 2024-04-20T06:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40de6287-8646-11e6-9066-549f350fcb0c&arrivalCity=40da838e-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 24.99, 2024-04-19T12:05:00+02:00, 2024-04-19T16:40:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 24.98, 2024-04-19T12:30:00+02:00, 2024-04-19T17:46:00+02:00, direct#train, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 19.99, 2024-04-19T12:30:00+02:00, 2024-04-19T16:40:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 29.99, 2024-04-19T15:00:00+02:00, 2024-04-19T18:45:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 29.99, 2024-04-19T15:15:00+02:00, 2024-04-19T19:25:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 24.98, 2024-04-19T16:15:00+02:00, 2024-04-19T21:55:00+02:00, direct#train, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 29.99, 2024-04-19T16:15:00+02:00, 2024-04-19T21:05:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 59.99, 2024-04-19T16:40:00+02:00, 2024-04-19T23:15:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 29.99, 2024-04-19T18:00:00+02:00, 2024-04-19T21:40:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 24.99, 2024-04-19T18:30:00+02:00, 2024-04-19T22:15:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 29.99, 2024-04-19T18:30:00+02:00, 2024-04-19T22:40:00+02:00, fast, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 29.99, 2024-04-19T19:30:00+02:00, 2024-04-19T23:25:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Amsterdam, Cologne, 29.99, 2024-04-19T22:30:00+02:00, 2024-04-20T02:10:00+02:00, direct, https://shop.flixbus.ua/search?departureCity=40dde3b8-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
Luxembourg, Cologne, 34.98, 2024-04-19T13:15:00+02:00, 2024-04-19T19:55:00+02:00, direct#direct, https://shop.flixbus.ua/search?departureCity=40da71d6-8646-11e6-9066-549f350fcb0c&arrivalCity=40d91025-8646-11e6-9066-549f350fcb0c&rideDate=19.04.2024&adult=2&_locale=uk&features%5Bfeature.darken_page%5D=1&features%5Bfeature.enable_distribusion%5D=1&features%5Bfeature.train_cities_only%5D=0&features%5Bfeature.webc_search_persistent_explore_map%5D=0&atb_pdid=cc861ad2-ab97-43a7-971e-623e0c66e29f&_sp=1c858985-ce9b-4a8e-9e59-e4f41512f0b7&_spnuid=af71e384-6ff1-4a74-b031-8e7851f5e897
